,imdb_title_id,title,tags
58571,tt1483773,Kovil,"['Drama', 'Hari', 'Hari', 'Hari', 'T.R.Silambarasan', 'SoniaAgarwal', 'Vadivelu', 'RajKiran', 'Nassar', 'Akash', 'Rajesh', 'Rekha', 'Charlie', 'Singamuthu', 'ParavaiMuniyamma', 'Ganeshkar', 'AjayRatnam', 'This', 'is', 'a', 'Love', 'story', 'of', 'Hindu', 'boy', 'and', 'Christian', 'girl', 'where', 'they', 'have', 'a', 'problem', 'among', 'their', 'peoples.']"
58577,tt1483820,Aadhavan,"['Action', 'Comedy', 'K.S.Ravikumar', 'K.S.Ravikumar', 'Suriya', 'Nayanthara', 'Vadivelu', 'SarojaDeviB.', 'Murali', 'SayajiShinde', 'AnandBabu', 'RahulDev', 'RameshKhanna', 'Sathyan', 'Manobala', 'JohnLeonBennett', 'K.S.Ravikumar', 'UdhayanidhiStalin', 'Félix-AntoineBergeron', 'Aadhavan', 'a', 'sharpshooter', 'is', 'hired', 'by', 'Dr', 'Reddy', 'to', 'kill', 'magistrate', 'Subramaniam', 'who', 'is', 'set', 'to', 'uncover', 'a', 'list', 'of', 'culprits', 'involved', 'in', 'an', 'organ', 'racket.']"
58578,tt1483821,Asal,"['Action', 'Saran', 'NA', 'AjithKumar', 'SameeraReddy', 'Bhavana', 'Prabhu', 'SampathRaj', 'Suresh', 'RajivKrishna', 'PradeepSinghRawat', 'YugiSethu', 'YogJapee', 'KellyDorji', 'KarlE.Landler', 'KarmanyaSapru', 'KoenaMitra', 'BenjaminSimon', 'A', 'legit-weapons', 'dealer', 'has', '3', 'sons.', 'Shiva', 'is', 'one', 'of', 'them', 'who', 'is', 'subdued', 'by', 'his', 'brothers.', 'He', 'rescues', 'his', 'kidnapped', 'brother', 'only', 'to', 'find', 'himself', 'shot', 'by', 'them.', 'Then', 'he', 'uncovers', 'the', 'mystery', 'of', 'his', ""father's"", 'death', 'and', 'takes', 'revenge.']"
58585,tt1485072,Teree Sang: A Kidult Love Story,"['Drama', 'Romance', 'SatishKaushik', 'SanjayChauhan', 'JainendraJain', 'RuslaanMumtaz', 'SheenaShahabadi', 'RajatKapoor', 'NeenaGupta', 'SushmitaMukherjee', 'SatishKaushik', 'AnupamKher', 'Poornima', 'VickySidana', 'An', 'under-aged', 'couple', 'fall', 'in', 'love', 'face', 'opposition', 'from', 'the', ""girl's"", 'wealthy', 'parents', 'elope', 'and', 'go', 'on', 'the', 'run', 'from', 'the', 'police.']"
58627,tt1489155,Chandralekha,"['Comedy', 'Romance', 'KrishnaVamsi', 'Fazil', 'Priyadarshan', 'NagarjunaAkkineni', 'RamyaKrishnan', 'IshaKoppikar', 'MuraliMohan', 'Brahmaji', 'Chandramohan', 'GiriBabu', 'SanjayDutt', 'TanikellaBharani', 'Rallapalli', 'Ramaprabha', 'M.S.Narayana', 'Jhansi', 'NarsingYadav', 'MamillaShailajaPriya', 'Seetha', 'Rama', 'Rao', 'leads', 'a', 'tumultuous', 'financial', 'life', 'until', 'his', 'world', 'is', 'turned', 'upside', 'down', 'after', 'pulling', 'the', 'beautiful', 'Chandra', 'from', 'a', 'car', 'wreck.', 'When', ""Chandra's"", 'parents', 'show', 'up', 'to', 'the', 'hospital', '...']"
58651,tt1492872,Hide & Seek,"['Drama', 'Horror', 'Thriller', 'ShawnArranha', 'ApoorvaLakhia', 'ApoorvaLakhia', 'PurabKohli', 'ArjanBajwa', 'MrinaliniSharma', 'AyazKhan', 'SameerKochhar', 'AmrutaPatki', 'PavailGulati', 'AlokBatra', 'ShwetaVarma', 'PrasadBarve', 'MohitDutta', 'NutanShinde', 'RaulAranjo', 'DiptiJindal', 'MangalaKenkre', 'Five', 'former', 'friends', 'are', 'abducted', 'and', 'held', 'in', 'a', 'locked', 'mall', 'by', 'a', 'person', 'dressed', 'as', 'Santa', 'Claus.']"
58678,tt1496380,Chennai 600028,"['Comedy', 'Romance', 'Sport', 'VenkatPrabhu', 'VenkatPrabhu', 'Shiva', 'Jai', 'NitinSathya', 'PremgiAmaren', 'AravindAkash', 'VijayVasanth', 'AjayRaj', 'VijayalakshmiAgathiyan', 'KristineZedek', 'SampathRaj', 'Prabhakar', 'Ilavarasu', 'MirchiSenthil', 'Prasanna', 'Ranjith', 'Friendship', 'love', 'and', 'rivalry', 'spice', 'up', 'the', 'game', 'of', 'street', 'cricket', 'in', 'the', 'suburb', 'of', 'Chennai', 'whose', 'zip', 'code', 'give', 'this', 'movie', 'its', 'name.']"
58683,tt1496729,Aaranya Kaandam,"['Action', 'Crime', 'Thriller', 'ThiagarajanKumararaja', 'ThiagarajanKumararaja', 'SampathRaj', 'JackieShroff', 'RaviKrishna', 'YasminPonnappa', 'RamboRajKumar', 'Somasundaram', 'GuruSomasundaram', 'MasterVasanth', 'AjayRaj', 'DhilipSubbarayan', 'Sugunthan', 'A', 'mob', 'boss', 'must', 'deal', 'with', 'a', 'disgruntled', 'mistress', 'and', 'a', 'vanishing', 'bag', 'of', 'cocaine.']"
58685,tt1496797,Mayaavi,"['Comedy', 'Drama', 'Singampuli', 'Singampuli', 'Singampuli', 'Jyotika', 'Roja', 'Sathyan', 'HimaniShivpuri', 'Suriya', 'Vijayakanth', 'A', 'famous', 'actress', 'after', 'being', 'kidnapped', 'by', 'a', 'fan', 'of', ""her's"", 'starts', 'liking', 'him.']"
58687,tt1496832,Paiyaa,"['Action', 'Drama', 'Romance', 'N.Linguswamy', 'N.Linguswamy', 'BrindhaSarathy', 'Karthi', 'TamannaahBhatia', 'MilindSoman', 'Jagan', 'OmarLateef', 'Sonia', 'ArpitRanka', 'A.R.Manikandan', 'The', 'journey', 'of', 'two', 'strangers:', 'a', 'jobless', 'carefree', 'man', 'and', 'the', 'woman', 'he', 'has', 'secretly', 'fallen', 'in', 'love', 'with.', 'Upon', 'her', 'request', 'he', 'drives', 'her', 'to', 'Mumbai', 'while', 'a', 'group', 'of', 'gangsters', 'follow', 'them', 'planning', 'to', 'kidnap', 'the', 'woman.']"
58688,tt1496834,Paran Jai Jaliya Re,"['Action', 'Adventure', 'Romance', 'RabiKinagi', 'NA', 'RahulBanerjee', 'AritroDuttaBanik', 'BiswajitChakraborty', 'LocketChatterjee', 'MitaChatterjee', 'Dev', 'RajatGanguly', 'SubhasreeGanguly', 'BodhisattvaMazumdar', 'TotaRoyChowdhury', 'LaboniSarkar', 'Rather', 'than', 'agree', 'to', 'an', 'arranged', 'marriage', 'a', 'woman', 'brings', 'her', 'fiancee', 'to', 'England', 'to', 'break', 'up', 'with', 'him', 'Western', 'style.']"
58689,tt1496836,Parattai Engira Azhagu Sundaram,"['Action', 'SureshKrishna', 'Prem', 'Archana', 'Dhanush', 'MeeraJasmine', 'Nassar', 'Santhanam', 'Vidharth', 'A', 'man', 'arrives', 'in', 'Chennai', 'with', 'a', 'simple', 'wish', 'of', 'buying', 'gold', 'bangles', 'for', 'his', 'mother.', 'However', 'an', 'event', 'changes', 'his', 'life', 'completely', 'and', 'he', 'becomes', 'famous', 'as', 'the', 'most', 'dreaded', 'criminal', 'in', 'the', 'city.']"
58690,tt1496868,Silambattam,"['Action', 'S.Saravanan', 'S.Saravanan', 'T.R.Silambarasan', 'SanaKhaan', 'Sneha', 'Prabhu', 'Santhanam', 'NedumudiVenu', 'KishoreKumarG.', 'Manobala', 'Nirosha', 'KanalKannan', 'RaaghavRanganathan', 'Chaams', 'PremgiAmaren', 'A', 'man', 'unravels', 'the', 'mysteries', 'of', 'his', 'past', 'and', 'his', 'upbringing', 'while', 'settling', 'a', 'village', 'feud.']"
58691,tt1496872,Siva Manasula Sakthi,"['Comedy', 'Drama', 'Romance', 'M.Rajesh', 'M.Rajesh', 'Jiiva', 'AnuyaBhagwat', 'Santhanam', 'Urvashi', 'Gnanasambandam', 'Sathyan', 'SnehaMurali', 'Arya', 'Shakeela', 'MahanadhiShankar', 'AnandSami', 'The', 'movie', 'is', 'about', 'the', 'Blossom', 'of', 'love', 'fun', 'and', 'lots', 'more', 'between', 'the', 'characters', 'Siva', 'and', 'Sakthi.', 'The', '1st', 'half', 'shows', 'the', 'blossom', 'of', 'love', 'in', 'the', 'mind', 'of', 'Siva', 'while', 'we', 'find', 'a', 'new', 'turn', 'during', 'the', 'second', 'half', 'where', 'Sakthi', 'reciprocates', 'it.']"
58704,tt1499201,Anjaana Anjaani,"['Comedy', 'Drama', 'Musical', 'SiddharthAnand', 'MamtaAnand', 'SiddharthAnand', 'PriyankaChopra', 'CarlMarino', 'RanbirKapoor', 'AubreyK.Miller', 'PoojaKumar', 'IlonaMarino', 'JoySengupta', 'KumarPallana', 'ZayedKhan', 'EdwardSonnenblick', 'TanviAzmi', 'AdrianBustamante', 'NakulKamte', 'VishalMalhotra', 'SuchetaKhanna', 'After', 'numerous', 'attempts', 'at', 'suicide', 'fail', 'a', 'couple', 'decide', 'to', 'live', 'it', 'up', 'and', 'then', 'kill', 'themselves', 'on', 'New', ""Year's"", 'Day.']"
58730,tt1501298,Kattradhu Thamizh,"['Drama', 'Mystery', 'Ram', 'Ram', 'Jiiva', 'Anjali', 'Karunas', 'AzhagamPerumal', 'A', 'young', 'post-graduate', 'faces', 'difficulties', 'with', 'finding', 'employment', 'and', 'struggles', 'against', 'social', 'inequalities.']"
58750,tt1503167,Bharani,"['Action', 'Drama', 'Hari', 'Hari', 'Vishal', 'MukthaGeorge', 'Prabhu', 'NadiaMoidu', 'Vijayakumar', 'Nassar', 'NizhalgalRavi', 'Rohini', ""'Ganja'Karuppu"", 'AachiManorama', 'Akash', 'SampathRaj', 'Aarthi', 'Chaams', 'BondaMani', 'Bharani', 'a', 'hot', 'headed', 'man', 'tries', 'to', 'peacefully', 'resolve', 'the', 'conflict', 'between', 'the', 'families', 'from', 'the', 'one', 'which', 'he', 'belongs', 'and', 'the', 'one', 'from', 'which', 'his', 'lover', 'belongs.', 'But', 'several', 'circumstances', 'force', 'him', 'to', 'use', 'his', 'fist', 'than', 'his', 'heart', 'first.']"
58751,tt1503178,Theeradha Vilaiyattu Pillai,"['Romance', 'Thiru', 'Thiru', 'Vishal', 'Sarah-JaneDias', 'NeetuChandra', 'TanushreeDutta', 'PrakashRaj', 'Santhanam', 'Mayilsamy', 'Sathyan', 'Mouli', 'V.Jayaprakash', 'Sudha', 'SriRam', 'Sneha', 'MallikaKapoor', 'Karthik', 'a', 'carefree', 'management', 'graduate', 'abstains', 'from', 'taking', 'up', 'a', 'job.', 'One', 'day', 'he', 'along', 'with', 'his', 'close', 'friends', 'decides', 'to', 'conduct', 'a', 'straw', 'poll', 'by', 'dating', 'three', 'women', 'and', 'then', 'choosing', 'the', 'best', 'one.']"
58752,tt1503179,Thillalangadi,"['Action', 'Comedy', 'MohanRaja', 'MohanRaja', 'VakkanthamVamsi', 'JayamRavi', 'TamannaahBhatia', 'Shaam', 'Vadivelu', 'Prabhu', 'Suhasini', 'Santhanam', 'V.Jayaprakash', 'Sathyan', 'SanchitaShetty', 'Manivannan', ""'Ganja'Karuppu"", 'Nalini', 'RadhaRavi', 'MansoorAliKhan', 'An', 'adrenaline', 'junkie', 'walks', 'away', 'from', 'a', 'whirlwind', 'romance', 'and', 'embraces', 'a', 'new', 'life', 'as', 'a', 'thief', 'though', 'he', 'soon', 'finds', 'himself', 'pursued', 'by', 'veteran', 'police', 'officer', 'and', 'engaged', 'in', 'a', 'turf', 'war', 'with', 'a', 'local', 'gangster.']"
58753,tt1503184,Vaamanan,"['Action', 'I.Ahmed', 'I.Ahmed', 'Jai', 'PriyaAnand', 'RaaiLaxmi', 'Rahman', 'Santhanam', 'SampathRaj', 'Urvashi', 'ThalaivasalVijay', 'Rohini', 'DelhiGanesh', 'ShanmughaRajan', 'R.Ravendran', 'Gopinath', 'Anand', 'comes', 'to', 'Chennai', 'with', 'an', 'ambition', 'of', 'becoming', 'an', 'actor.', 'However', 'his', 'life', 'turns', 'upside', 'down', 'when', 'he', 'gets', 'embroiled', 'in', 'the', 'murder', 'of', 'a', 'minister.']"
58754,tt1503640,Damadamm!,"['Comedy', 'Drama', 'Romance', 'SwapnaJoshi', 'HimeshReshammiya', 'SubratSinha', 'HimeshReshammiya', 'SonalSehgal', 'PurbiJoshi', 'RajeshKhattar', 'RuzaanBharucha', 'AshwinDhar', 'Eishaan', 'AbirGoswami', 'BhartiKhandare', 'KrupaPancholi', 'LilyPatel', 'RamUpadhayay', 'NishaV.', 'AvinashChandWadkar', 'On', 'a', 'break', 'from', 'his', 'pushy', 'girlfriend', 'a', 'male', 'falls', 'for', 'the', 'sister', 'of', 'his', 'employer.']"
58777,tt1505343,Josh,"['Action', 'Family', 'VasuVarma', 'VasuVarma', 'VasuVarma', 'NagaChaitanyaAkkineni', 'KarthikaNair', 'J.D.Chakravarthi', 'Suneel', 'PrakashRaj', 'Brahmanandam', 'Hema', 'Sithara', 'Harshavardhan', 'DevadasKanakala', 'Surya', 'ShreyaDhanwanthary', 'SidhuJonnalagadda', 'RakeshVarre', 'Satya', 'is', 'a', 'college', 'student.', 'He', 'discontinues', 'his', 'graduation', 'studies', 'in', 'Vizag', 'and', 'comes', 'to', 'Hyderabad', 'in', 'search', 'of', 'a', 'job.', 'He', 'runs', 'into', 'a', 'fight', 'with', 'local', 'college', 'students', 'who', 'are', 'influenced', 'by...']"
58789,tt1507005,Naan Mahaan Alla,"['Action', 'Crime', 'Drama', 'Suseenthiran', 'BhaskarSakthi', 'Suseenthiran', 'Karthi', 'KajalAggarwal', 'V.Jayaprakash', 'KrishnaPriya', 'RaviPrakash', 'NeelimaRani', 'Soori', 'VijaySethupathi', 'J.Mahendran', 'Rajeevan', 'LakshmiRamakrishnan', 'Vairavan', 'VinothKishan', 'Ramachandran', 'A', 'carefree', 'young', 'man', 'must', 'prepare', 'himself', 'for', 'a', 'serious', 'transformation', 'after', 'his', 'father', 'becomes', 'the', 'target', 'of', 'a', 'gang', 'of', 'ultra-violent', 'killers.']"
58791,tt1507255,Baana Kaathadi,"['Romance', 'BadriVenkatesh', 'L.K.', 'AtharvaaMurali', 'Prasanna', 'SamanthaRuthPrabhu', 'Karunas', 'Mounica', 'MottaRajendran', 'T.P.Gajendran', 'Manobala', 'Udayaraj', 'Murali', 'DebiDutta', 'A', 'realistic', 'and', 'poignant', 'depiction', 'of', 'the', 'youthful', 'and', 'contemporary', 'love', 'story', 'this', 'romantic', 'drama', 'portrays', 'a', 'tragic', 'tale', 'of', 'love', 'between', 'two', 'people', 'who', 'belong', 'to', 'different', 'strata', 'of', 'society.']"
58796,tt1507349,Satham Podathey,"['Thriller', 'Vasanth', 'Vasanth', 'Jagan', 'Nassar', 'Padmapriya', 'NitinSathya', 'Suhasini', 'PrithvirajSukumaran', 'Indian', 'Tamil', 'psychological', 'thriller', 'film', 'based', 'on', 'a', 'true', 'story.']"
58812,tt1508950,Baabarr,"['Action', 'Crime', 'Drama', 'AshuTrikha', 'IkramAkhtar', 'IkramAkhtar', 'MithunChakraborty', 'OmPuri', 'SohumShah', 'UrvashiSharma', 'KasishKhan', 'SushantSingh', 'ShaktiKapoor', 'TinnuAnand', 'MukeshTiwari', 'GovindNamdeo', 'VivekShauq', 'VishwajeetPradhan', 'KannaanArunIyer', 'PratimaKazmi', 'AbbasAliMoghul', 'A', 'young', 'lad', 'from', 'a', 'crime-laden', 'family', 'grows', 'up', 'to', 'be', 'a', 'much-feared', 'gangster.']"
58823,tt1509732,Aisha,"['Comedy', 'Drama', 'Romance', 'RajshreeOjha', 'JaneAusten', 'DevikaBhagat', 'SonamKapoor', 'AbhayDeol', 'AmritaPuri', 'CyrusSahukar', 'ArunodaySingh', 'MasoodAkhtar', 'ArunavChatterjee', 'IraDubey', 'LisaHaydon', 'JasmeetKaur', 'RajanKavrata', 'VinuKriplani', 'MasterKrushal', 'SantoshKumar', 'SameerMalhotra', 'Chaos', 'results', 'after', 'a', 'wealthy', 'woman', 'decides', 'to', 'turn', 'match-maker', 'for', 'a', 'naive', 'village', 'belle.']"
58824,tt1509735,Baanam,"['Action', 'Drama', 'ChaitanyaDantuluri', 'ChaitanyaDantuluri', 'ChaitanyaDantuluri', 'AkuratiRamhith', 'Bhanuchander', 'RandhirGatla', 'VajjaVenkataGiridhar', 'RajeevKanakala', 'Ragini', 'NaraRohith', 'SayajiShinde', 'Sivannarayana', 'A.V.S.Subramanyam', 'Vedika', 'The', 'journey', 'of', 'a', 'young', 'IPS', 'aspirant', 'Bhagat', 'who', 'is', 'the', 'son', 'of', 'a', 'former', 'Naxalite.']"
58848,tt1511437,Mulla,"['Drama', 'LalJose', 'M.Sindhuraj', 'M.Sindhuraj', 'Ajaykumar', 'MalaAravindan', 'ReenaBashir', 'Bhavana', 'NandanChalissery', 'AnoopChandran', 'Dileep', 'MeenaGanesh', 'ShivajiGuruvayoor', 'SanthoshJogi', 'VanithaKrishnachandran', 'AshokKumar', 'SalimKumar', 'SaijuKurup', 'Majeed', 'An', 'orphaned', 'baby', 'brings', 'a', 'middle-class', 'woman', '(Meera', 'Nandan)', 'closer', 'to', 'a', 'goon', '(Dilip)', 'and', 'his', 'people.']"
58857,tt1512220,My Friend Pinto,"['Comedy', 'Crime', 'Drama', 'RaaghavDar', 'RaaghavDar', 'ArunSukumar', 'Prateik', 'KalkiKoechlin', 'ArjunMathur', 'ShrutiSeth', 'MakrandDeshpande', 'RajZutshi', 'DivyaDutta', 'ShakeelKhan', 'AseemHattangadi', 'FaisalRashid', 'ShikhaTalsania', 'AsifBasra', 'ShwetaBajpai', 'AkashBeri', 'AdhirBhat', 'Twenty-something', 'Michael', 'Pinto', 'has', 'grown', 'up', 'in', 'a', 'small', 'Goan', 'village', 'believing', 'everyone', 'in', 'the', 'world', 'to', 'be', 'simple', 'kind', 'and', 'honest', 'just', 'like', 'him.', 'His', 'world', 'revolves', 'around', 'a', 'doting', 'mother...']"
58863,tt1512321,Vaada Raha... I Promise,"['Drama', 'SamirKarnik', 'AseemArrora', 'SandeepChatterjee', 'BobbyDeol', 'DwijYadav', 'KanganaRanaut', 'MohnishBahl', 'AtulAgnihotri', 'FaridaDadi', 'RaviShankarJaiswal', 'ShahabKhan', 'PrateekshaLonkar', 'SanjeevMehra', 'SharatSaxena', 'VivekShauq', 'RushitaSingh', 'RajeshVivek', 'Dr.', 'Duke', 'Chawla', 'a', 'paralytic', 'patient', 'awaits', 'death', 'as', 'his', 'fiancee', 'leaves', 'him.', 'However', 'he', 'befriends', 'a', 'boy', ""who's"", 'terminally', 'ill', 'helps', 'him', 'to', 'live', 'life', 'the', 'fullest.']"
58865,tt1512888,Ayirathil Oruvan,"['Action', 'Adventure', 'K.Selvaraghavan', 'K.Selvaraghavan', 'Karthi', 'ReemaSen', 'AndreaJeremiah', 'Parthiban', 'AzhagamPerumal', 'PrathapPothen', 'Chandramouli', 'a', 'famous', 'archaeologist', 'goes', 'missing', 'while', 'on', 'a', 'research', 'expedition.', 'Anitha', 'a', 'government', 'officer', 'and', 'Lavanya', ""Chandramouli's"", 'daughter', 'embark', 'on', 'an', 'adventurous', 'journey', 'to', 'find', 'him.']"
58897,tt1515210,Vihir,"['Drama', 'UmeshVinayakKulkarni', 'SatiBhave', 'GirishKulkarni', 'MohanAgashe', 'MadanDeodhar', 'GirishKulkarni', 'ParnaPethe', 'AlokRajwade', 'JyotiSubhash', 'Sameer', 'and', 'Nachiket', 'are', 'relatives', 'and', 'friends.', 'Nachiket', 'who', 'is', 'the', 'more', 'mature', 'of', 'the', 'two', 'wants', 'to', 'escape', 'his', 'stifling', 'surroundings.', 'Sameer', 'does', 'not', 'understand', 'this.', 'Then', 'one', 'day', '...']"
58938,tt1517561,Thulladha Manamum Thullum,"['Drama', 'Romance', 'Ezhil', 'Ezhil', 'JosephVijay', 'Simran', 'Dhamu', 'Vaiyapuri', 'MadhanBob', 'Ponnambalam', 'PaariVenkat', 'AnoopAravindan', 'Manivannan', 'Kutty', 'wants', 'to', 'become', 'a', 'singer', 'while', 'working', 'in', 'an', 'audio', 'shop', 'run', 'by', 'Mani.', 'His', 'songs', 'are', 'appreciated', 'by', 'a', 'college', 'student', 'Rukmani', 'and', 'each', 'time', 'when', 'she', 'wishes', 'to', 'meet', 'him', 'circumstances', '...']"
58967,tt1521023,Loudspeaker,"['Drama', 'Jayaraaj', 'Jayaraaj', 'Mammootty', 'SashiKumar', 'GracySingh', 'CochinHanifa', 'SalimKumar', 'JagathiSreekumar', 'K.P.A.C.Lalitha', 'BabuSwamy', 'Janardanan', 'Raghu', 'Kalpana', 'AnoopMenon', 'Augustine', 'Ajaykumar', 'ValsalaMenon', 'The', 'movie', 'is', 'all', 'about', 'the', 'relationships', 'between', 'two', 'rare', 'bred', 'men', 'from', 'extremely', 'different', 'strata', 'of', 'society', 'but', 'more', 'in', 'common', 'than', 'is', 'apparent', 'from', 'the', 'first', 'look.']"
58970,tt1521223,Iti Mrinalini: An Unfinished Letter...,"['Drama', 'AparnaSen', 'RanjanGhosh', 'AparnaSen', 'KonkonaSenSharma', 'AnjanDutt', 'RajatKapoor', 'PriyanshuChatterjee', 'RanvirShorey', 'KoushikSen', 'SahebBhattacharjee', 'AnanyaKumar-Banerjee', 'AnjaliSurana', 'TriteeBasu', 'SuzanneBernert', 'SrijitMukherji', 'SenjutiMukherjee', 'GargiRoyChowdhury', 'AnanyaChatterjee', 'An', 'award-winning', 'aging', 'actress', 'reflects', 'on', 'her', 'life', 'while', 'writing', 'a', 'suicide', 'note.']"
58977,tt1522133,Angshumaner Chhobi,"['Drama', 'AtanuGhosh', 'SuchandraChowdhury', 'AtanuGhosh', 'BhaskarBanerjee', 'AnjanaBasu', 'SabyasachiChakrabarty', 'BobbyChakraborty', 'SomaChakraborty', 'AnanyaChatterjee', 'SoumitraChatterjee', 'DebeshRoyChowdhury', 'SuchandraChowdhury', 'PijushGanguly', 'RudranilGhosh', 'ChhandaGuha', 'IndraniHaldar', 'TotaRoyChowdhury', 'KoushikSen', 'Angshuman', 'a', 'young', 'film', 'director', 'comes', 'back', 'from', 'Italy', 'after', 'eight', 'years', 'having', 'studied', 'cinema', 'there', 'to', 'make', 'his', 'first', 'film.', 'He', 'puts', 'up', 'a', 'determined', 'fight', 'against', 'all', 'obstacles', 'to', '...']"
58987,tt1522265,Ritu,"['Drama', 'Family', 'Shyamaprasad', 'NA', 'Nishan', 'RimaKallingal', 'AsifAli', 'M.G.Sasi', 'JayMenon', 'PrakashMenon', 'ManuJose', 'Govindankutty', 'KalamandalamRadhika', 'SidharthaSiva', 'VinayForrt', 'ManojBalraj', 'Sarath', 'Varsha', 'and', 'Sunny', 'are', 'childhood', 'friends', 'who', 'get', 'separated', 'due', 'to', 'career', 'requirements.', 'Later', 'when', 'Sarath', 'tries', 'to', 'unite', 'with', 'other', 'two', 'he', 'finds', 'that', 'they', 'changed', 'drastically.']"
58989,tt1522329,Tum Mile,"['Drama', 'Romance', 'KunalDeshmukh', 'Kumaar', 'SayeedQadri', 'EmraanHashmi', 'SohaAliKhan', 'PrernaChawla', 'AkshatRSaluja', 'J.BrandonHill', 'SachinKhedekar', 'MantraMugdh', 'RiturajSingh', 'AtulSrivastava', 'Two', 'former', 'lovers', 'experience', 'life-threatening', 'floods', 'in', 'Mumbai.']"
59026,tt1525323,Billa,"['Action', 'Thriller', 'MeherRamesh', 'SalimKhan', 'JavedAkhtar', 'Prabhas', 'AnushkaShetty', 'HansikaMotwani', 'Namitha', 'Rahman', 'KellyDorge', 'Ali', 'Subbaraju', 'Supreet', 'Aditya', 'Aravind', 'Krishnamraju', 'Jayasudha', 'A', 'police', 'inspector', 'sends', 'a', 'gangster-lookalike', 'to', 'uncover', 'the', ""gang's"", 'secrets.']"
59042,tt1526323,Arya 2,"['Action', 'Comedy', 'Sukumar', 'Sukumar', 'VemaReddy', 'AlluArjun', 'KajalAggarwal', 'Navdeep', 'MukeshRishi', 'SayajiShinde', 'ShradhaDas', 'Adriana', 'Ajay', 'ErinaAndriana', 'Annapoorna', 'Brahmanandam', 'DeviCharan', 'ErinFogel', 'GunduHanumanthaRao', 'VenuMadhav', 'A', 'psychotic', 'willing', 'to', 'sacrifice', 'anything', 'for', 'friendship', 'transforms', 'himself', 'for', 'the', 'sake', 'of', 'his', 'best', 'friend', ""who's"", 'not', 'really', 'fond', 'of', 'him.']"
59048,tt1526875,Abhiyum Naanum,"['Comedy', 'Drama', 'Family', 'RadhaMohan', 'RadhaMohan', 'RadhaMohan', 'PrakashRaj', 'TrishaKrishnan', 'Aishwarya', 'GaneshVenkatraman', 'Kumaravel', 'Sriranjani', 'ManmeetSingh', 'PrithvirajSukumaran', 'JagapathiBabu', 'Manobala', 'Suneel', 'GaneshVenkataramana', 'ThalaivasalVijay', 'The', 'father', 'of', 'a', 'grown', 'daughter', 'meets', 'the', 'father', 'of', 'a', 'toddler', 'at', 'a', 'playground', 'and', 'recounts', 'the', 'story', 'of', 'his', 'own', 'relationship', 'with', 'his', 'daughter', 'through', 'the', 'years', 'including', 'his', 'difficulties', 'with', 'accepting', 'her', 'marriage.']"
59108,tt1530891,Kaana Kanmani,"['Drama', 'Horror', 'AkuAkbar', 'AkuAkbar', 'K.GireeshKumar', 'Ambika', 'ResmiBoban', 'Jayaram', 'BijuMenon', 'Padmapriya', 'ChaliPala', 'NanduPoduval', 'Sukumari', 'SurajVenjaramoodu', 'NedumudiVenu', 'Vijayaraghavan', 'A', 'girl', 'along', 'with', 'her', 'parents', 'come', 'to', 'a', 'haunted', 'mansion', 'to', 'celebrate', 'holiday.slowly', 'they', 'understood', 'that', 'her', 'daughter', 'is', 'caught', 'by', 'an', 'evil', 'spirit', 'of', 'a', 'child', 'they', 'aborted']"
59127,tt1532957,Paa,"['Comedy', 'Drama', 'R.Balki', 'R.Balki', 'AmitabhBachchan', 'AbhishekBachchan', 'VidyaBalan', 'PareshRawal', 'ArundathiNag', 'SaurabhAgarwal', 'ShikhaArora', 'RupaliArte', 'JayaBachchan', 'DivyaBhatia', 'KaranBhiwandiker', 'SanjayChauhan', 'NimmitDaiya', 'RamakantDayma', 'DhruvinDoshi', 'A', 'father', 'tries', 'to', 'help', 'his', 'son', 'cope', 'with', 'a', 'rare', 'condition', 'that', 'causes', 'the', 'young', 'boy', 'to', 'age', 'beyond', 'his', 'years.']"
59138,tt1533748,Orange,"['Comedy', 'Drama', 'Romance', 'Bhaskar', 'Bhaskar', 'Bhaskar', 'RamCharan', ""GeneliaD'Souza"", 'ShazahnPadamsee', 'Prabhu', 'Brahmanandam', 'PrakashRaj', 'NagendraBabu', 'Banerjee', 'SanjaySwaroop', 'SrinivasAvasarala', 'ManjulaGhattamaneni', 'PavithraLokesh', 'VennelaKishore', 'SanchitaShetty', 'Praneeth', 'A', 'man', 'who', ""doesn't"", 'believe', 'that', 'love', 'can', 'last', 'a', 'lifetime', 'pursues', 'an', 'exuberant', 'romantic', 'but', 'their', 'clashing', 'ideologies', 'keep', 'them', 'apart.']"
59152,tt1535020,Peraanmai,"['Action', 'Adventure', 'Drama', 'S.P.Jhananathan', 'S.P.Jhananathan', 'JayamRavi', 'SaranyaNag', 'VasundharaKashyap', 'Dhansika', 'Liyashree', 'VarshaAshwathi', 'Vadivelu', 'RolandKickinger', 'SisoKamburov', 'Ponvannan', 'Urvashi', 'TrotskyMarudu', 'AarashShah', 'A', 'brave', 'men', 'and', 'a', 'group', 'of', '5', 'NCC', 'girls', 'were', 'onto', 'a', 'trekking', 'in', 'a', 'forest.', 'At', 'the', 'same', 'time', 'a', 'terrorist', 'group', 'plans', 'to', 'destroy', 'a', 'innovative', 'rocket', 'launch', 'from', 'that', 'forest.']"
